"id" "x1" "x2" "x3" "x4" "x5" "x6" "x7" "x8" "x9" "x10" "x11" "y"
5 0 0 0 0 11 8.4 2.605 5.72083333333333 2.67916666666667 5.795 2.953 2.387
5 1 0 0 0 11 8.1 2.305 5.72083333333333 2.37916666666667 5.795 3.915 2.263
5 1 0.72 0 0 11 6.395 0.6 5.72083333333333 0.674166666666666 5.795 4.635 2.326
5 1 1.72 0 0 11 5.895 0.0999999999999996 5.72083333333333 0.174166666666666 5.795 5.635 2.298
5 1 2.835 0 0 11 5.095 -0.7 5.72083333333333 -0.625833333333333 5.795 6.75 2.666
5 1 4.335 0 0 11 2.795 -3 5.72083333333333 -2.92583333333333 5.795 8.25 2.806
5 1 5.105 0 0 11 3.195 -2.6 5.72083333333333 -2.52583333333333 5.795 9.019 2.927
5 1 6.124 0 0 11 5.195 -0.6 5.72083333333333 -0.525833333333333 5.795 10.038 2.931
5 1 6.904 0 0 11 6.195 0.4 5.72083333333333 0.474166666666667 5.795 10.818 2.764
6 0 0 0 0 10 8.4 0 5.19555555555556 3.20444444444444 8.4 0.235 1.562
6 1 0.473 0 0 10 6.395 -2.005 5.19555555555556 1.19944444444444 8.4 0.828 1.476
6 1 1.473 0 0 10 5.895 -2.505 5.19555555555556 0.699444444444444 8.4 1.828 1.596
6 1 2.133 0 0 10 5.095 -3.305 5.19555555555556 -0.100555555555556 8.4 2.488 1.885
6 1 3.344 0 0 10 3.595 -4.805 5.19555555555556 -1.60055555555556 8.4 3.699 2.036
6 1 4.421 0 0 10 2.795 -5.605 5.19555555555556 -2.40055555555556 8.4 4.776 1.771
6 1 5.286 0 0 10 3.195 -5.205 5.19555555555556 -2.00055555555556 8.4 5.641 1.878
6 1 6.325 0 0 10 5.195 -3.205 5.19555555555556 -0.000555555555555642 8.4 6.68 1.753
6 1 6.745 0 0 10 6.195 -2.205 5.19555555555556 0.999444444444444 8.4 7.1 1.906
7 0 0 0 0 9 6.695 0 6.87388890909091 -0.178888909090909 6.695 0.985 1.776
7 0 0 0 0 9 6.695 0 6.87388890909091 -0.178888909090909 6.695 2.023 2.078
7 0 0 0 0 9 12.6 5.905 6.87388890909091 5.72611109090909 6.695 2.966 1.535
7 0 0 0 0 9 4.895 -1.8 6.87388890909091 -1.97888890909091 6.695 3.834 2.162
7 0 0 0 0 9 13.6 6.905 6.87388890909091 6.72611109090909 6.695 4.563 2.32
7 0 0 0 0 9 6.873889 0.178889 6.87388890909091 9.0909090921798e-08 6.695 5.717 1.727
7 0 0 0 0 9 6.873889 0.178889 6.87388890909091 9.0909090921798e-08 6.695 7.14 2.219
7 0 0 0 0 9 2.795 -3.9 6.87388890909091 -4.07888890909091 6.695 7.967 2.461
7 0 0 0 0 9 3.195 -3.5 6.87388890909091 -3.67888890909091 6.695 8.937 2.333
7 0 0 0 0 9 5.195 -1.5 6.87388890909091 -1.67888890909091 6.695 9.707 2.612
7 0 0 0 0 9 6.195 -0.5 6.87388890909091 -0.678888909090909 6.695 10.437 2.637
8 0 0 0 0 9 5.495 0 6.08 -0.585 5.495 0.188 1.559
8 0 0 0 0 9 7.9 2.405 6.08 1.82 5.495 0.8 1.693
8 0 0 0 0 9 8.2 2.705 6.08 2.12 5.495 2.184 1.976
8 0 0 0 0 9 4.195 -1.3 6.08 -1.885 5.495 4.454 2.027
8 0 0 0 0 9 4.495 -1 6.08 -1.585 5.495 5.377 2.016
8 0 0 0 0 9 6.195 0.7 6.08 0.115 5.495 6.396 2.335
9 0 0 0 0 10 9.2 0 8.83166666666667 0.368333333333332 9.2 1.874 2.028
9 0 0 0 0 10 11 1.8 8.83166666666667 2.16833333333333 9.2 2.814 2.297
9 0 0 0 0 10 6.295 -2.905 8.83166666666667 -2.53666666666667 9.2 4.314 2.482
10 0 0 0 0 8 9.6 0 7.41636363636364 2.18363636363636 9.6 0.525 1.58
10 0 0 0 0 8 9.2 -0.4 7.41636363636364 1.78363636363636 9.6 1.679 1.749
10 0 0 0 0 8 11 1.4 7.41636363636364 3.58363636363636 9.6 2.698 1.931
10 0 0 0 0 8 8.4 -1.2 7.41636363636364 0.983636363636364 9.6 3.46 1.863
10 0 0 0 0 8 8.2 -1.4 7.41636363636364 0.783636363636363 9.6 4.498 2.224
10 0 0 0 0 8 7.3 -2.3 7.41636363636364 -0.116363636363636 9.6 5.46 2.052
10 0 0 0 0 8 5.395 -4.205 7.41636363636364 -2.02136363636364 9.6 6.69 2.155
10 0 0 0 0 8 4.195 -5.405 7.41636363636364 -3.22136363636364 9.6 7.729 2.177
10 0 0 0 0 8 4.495 -5.105 7.41636363636364 -2.92136363636364 9.6 8.609 2.576
10 0 0 0 0 8 6.195 -3.405 7.41636363636364 -1.22136363636364 9.6 9.441 2.659
10 0 0 0 0 8 7.6 -2 7.41636363636364 0.183636363636364 9.6 10.307 2.263
11 0 0 1 0 9 8 0 6.28285714285714 1.71714285714286 8 0.013 3.456
11 0 0 1 0 9 8.4 0.4 6.28285714285714 2.11714285714286 8 0.529 1.314
11 0 0 1 0 9 7.3 -0.7 6.28285714285714 1.01714285714286 8 0.804 1.515
11 0 0 1 0 9 5.395 -2.605 6.28285714285714 -0.887857142857143 8 1.161 1.635
11 0 0 1 0 9 4.195 -3.805 6.28285714285714 -2.08785714285714 8 1.973 1.707
11 0 0 1 0 9 4.495 -3.505 6.28285714285714 -1.78785714285714 8 2.24 1.555
11 0 0 1 0 9 6.195 -1.805 6.28285714285714 -0.0878571428571426 8 2.768 1.792
12 0 0 1 0 8 9.2 0 6.18 3.02 9.2 0.864 1.749
12 0 0 1 0 8 6.18 -3.02 6.18 0 9.2 1.806 1.563
12 0 0 1 0 8 6.18 -3.02 6.18 0 9.2 2.883 1.51
12 0 0 1 0 8 6.18 -3.02 6.18 0 9.2 4.076 1.765
12 0 0 1 0 8 6.18 -3.02 6.18 0 9.2 4.968 1.627
12 0 0 1 0 8 5.395 -3.805 6.18 -0.785 9.2 5.896 2.534
12 0 0 1 0 8 4.195 -5.005 6.18 -1.985 9.2 7.146 1.83
12 0 0 1 0 8 4.495 -4.705 6.18 -1.685 9.2 8.031 2.13
12 0 0 1 0 8 6.195 -3.005 6.18 0.0150000000000006 9.2 9.031 2.14
12 0 0 1 0 8 7.6 -1.6 6.18 1.42 9.2 9.877 2.185
13 0 0 0 1 8 9.6 0 6.197 3.403 9.6 0.625 1.54
13 1 0.09 0 1 8 7.3 -2.3 6.197 1.103 9.6 0.755 0.927
13 1 1.193 0 1 8 5.395 -4.205 6.197 -0.802 9.6 1.858 2.008
13 1 2.313 0 1 8 4.195 -5.405 6.197 -2.002 9.6 2.978 1.89
13 1 2.753 0 1 8 4.495 -5.105 6.197 -1.702 9.6 3.418 1.997
14 1 1.096 0 0 9 9.6 0 8.02642857142857 1.57357142857143 9.6 1.096 1.571
14 1 2.346 0 0 9 13.6 4 8.02642857142857 5.57357142857143 9.6 2.346 1.535
14 1 3.358 0 0 9 8.8 -0.799999999999999 8.02642857142857 0.773571428571429 9.6 3.358 1.675
14 1 4.416 0 0 9 6.395 -3.205 8.02642857142857 -1.63142857142857 9.6 4.416 1.873
14 1 5.916 0 0 9 5.495 -4.105 8.02642857142857 -2.53142857142857 9.6 5.916 1.707
14 1 7.416 0 0 9 4.995 -4.605 8.02642857142857 -3.03142857142857 9.6 7.416 1.558
14 1 8.358 0 0 9 7.3 -2.3 8.02642857142857 -0.726428571428571 9.6 8.358 2.005
15 1 0 0 0 7 12.1 0 8.62375 3.47625 12.1 0.364 1.517
15 1 1.096 0 0 7 13.6 1.5 8.62375 4.97625 12.1 1.46 1.381
15 1 2.038 0 0 7 10 -2.1 8.62375 1.37625 12.1 2.402 1.856
15 1 3.058 0 0 7 8.1 -4 8.62375 -0.52375 12.1 3.422 2.001
15 1 4.077 0 0 7 4.595 -7.505 8.62375 -4.02875 12.1 4.441 2.665
15 1 5.173 0 0 7 7.5 -4.6 8.62375 -1.12375 12.1 5.537 2.2
15 1 6.654 0 0 7 6.195 -5.905 8.62375 -2.42875 12.1 7.018 1.707
15 1 7.385 0 0 7 6.9 -5.2 8.62375 -1.72375 12.1 7.749 2.066
16 0 0 0 0 8 8.8 0 7.918 0.882000000000001 8.8 0.505 1.964
16 1 0.21 0 0 8 13.6 4.8 7.918 5.682 8.8 0.755 1.47
16 1 0.605 0 0 8 10 1.2 7.918 2.082 8.8 1.15 1.449
16 1 0.855 0 0 8 8.1 -0.700000000000001 7.918 0.181999999999999 8.8 1.4 2.224
16 1 1.932 0 0 8 8.8 0 7.918 0.882000000000001 8.8 2.477 2.259
16 1 3.393 0 0 8 6.395 -2.405 7.918 -1.523 8.8 3.938 2.124
16 1 4.509 0 0 8 5.495 -3.305 7.918 -2.423 8.8 5.054 1.484
16 1 5.3 0 0 8 5.695 -3.105 7.918 -2.223 8.8 5.845 1.364
16 1 5.995 0 0 8 4.995 -3.805 7.918 -2.923 8.8 6.54 2.015
16 1 7.072 0 0 8 7.3 -1.5 7.918 -0.618 8.8 7.617 1.752
17 0 0 0 0 8 6.395 0 5.976 0.419 6.395 0.123 1.526
17 0 0 0 0 8 5.495 -0.899999999999999 5.976 -0.481 6.395 0.587 2.153
17 0 0 0 0 8 5.695 -0.699999999999999 5.976 -0.281 6.395 1.182 1.997
17 0 0 0 0 8 4.995 -1.4 5.976 -0.981 6.395 1.829 1.946
17 0 0 0 0 8 7.3 0.905 5.976 1.324 6.395 2.387 1.906
18 0 0 0 0 9 5.595 0 4.915 0.68 5.595 2.026 1.789
18 0 0 0 0 9 4.595 -1 4.915 -0.32 5.595 3.122 1.807
18 0 0 0 0 9 4.295 -1.3 4.915 -0.62 5.595 4.157 2.113
18 0 0 0 0 9 3.395 -2.2 4.915 -1.52 5.595 5.08 2.13
18 0 0 0 0 9 6.695 1.1 4.915 1.78 5.595 6.58 2.312
19 0 0 0 1 7 9.6 0 5.77388888888889 3.82611111111111 9.6 0.58 1.638
19 0 0 0 1 7 7.2 -2.4 5.77388888888889 1.42611111111111 9.6 0.9 1.62
19 0 0 0 1 7 6.195 -3.405 5.77388888888889 0.421111111111111 9.6 1.958 1.656
19 0 0 0 1 7 5.595 -4.005 5.77388888888889 -0.178888888888889 9.6 2.996 1.738
19 0 0 0 1 7 4.595 -5.005 5.77388888888889 -1.17888888888889 9.6 4.216 1.749
19 0 0 0 1 7 4.295 -5.305 5.77388888888889 -1.47888888888889 9.6 4.336 1.545
19 0 0 0 1 7 3.395 -6.205 5.77388888888889 -2.37888888888889 9.6 4.376 1.555
19 0 0 0 1 7 4.395 -5.205 5.77388888888889 -1.37888888888889 9.6 4.716 1.792
19 0 0 0 1 7 6.695 -2.905 5.77388888888889 0.921111111111111 9.6 5.716 1.57
20 0 0 0 0 9 9 0 6.0965 2.9035 9 0.32 1.576
20 0 0 0 0 9 9.6 0.6 6.0965 3.5035 9 0.565 1.535
20 0 0 0 0 9 7.2 -1.8 6.0965 1.1035 9 1.065 1.568
20 0 0 0 0 9 6.195 -2.805 6.0965 0.0985000000000005 9 2.065 1.819
20 0 0 0 0 9 5.595 -3.405 6.0965 -0.5015 9 3.219 1.929
20 0 0 0 0 9 4.595 -4.405 6.0965 -1.5015 9 4.238 2.036
20 0 0 0 0 9 4.295 -4.705 6.0965 -1.8015 9 5.68 2.295
20 0 0 0 0 9 3.395 -5.605 6.0965 -2.7015 9 6.623 2.248
20 0 0 0 0 9 4.395 -4.605 6.0965 -1.7015 9 7.603 2.526
20 0 0 0 0 9 6.695 -2.305 6.0965 0.5985 9 8.507 2.384
21 0 0 0 0 10 7.1 0 6.221875 0.878125 7.1 0.998 1.556
21 0 0 0 0 10 9 1.9 6.221875 2.778125 7.1 2.132 1.913
21 0 0 0 0 10 9.6 2.5 6.221875 3.378125 7.1 2.882 1.052
21 0 0 0 0 10 6.195 -0.904999999999999 6.221875 -0.0268749999999995 7.1 3.786 1.596
21 0 0 0 0 10 5.595 -1.505 6.221875 -0.626875 7.1 4.241 1.433
21 0 0 0 0 10 4.595 -2.505 6.221875 -1.626875 7.1 4.941 1.644
21 0 0 0 0 10 4.295 -2.805 6.221875 -1.926875 7.1 5.218 1.351
21 1 0 0 0 10 3.395 -3.705 6.221875 -2.826875 7.1 5.298 1.66
22 1 0.54 0 0 8 9.6 0 5.77388888888889 3.82611111111111 9.6 0.54 1.786
22 1 1.502 0 0 8 7.2 -2.4 5.77388888888889 1.42611111111111 9.6 1.502 2.014
22 1 1.786 0 0 8 6.195 -3.405 5.77388888888889 0.421111111111111 9.6 1.786 1.462
22 1 2.328 0 0 8 5.595 -4.005 5.77388888888889 -0.178888888888889 9.6 2.328 1.483
22 1 3.138 0 0 8 4.595 -5.005 5.77388888888889 -1.17888888888889 9.6 3.138 1.749
22 1 4.523 0 0 8 4.295 -5.305 5.77388888888889 -1.47888888888889 9.6 4.523 2.256
22 1 5.427 0 0 8 3.395 -6.205 5.77388888888889 -2.37888888888889 9.6 5.427 2.275
22 1 6.446 0 0 8 4.395 -5.205 5.77388888888889 -1.37888888888889 9.6 6.446 2.158
22 1 7.407 0 0 8 6.695 -2.905 5.77388888888889 0.921111111111111 9.6 7.407 2.263
23 0 0 0 0 9 9.6 0 5.616 3.984 9.6 1.491 1.491
23 0 0 0 0 9 6.195 -3.405 5.616 0.579000000000001 9.6 1.803 2.224
23 0 0 0 0 9 4.595 -5.005 5.616 -1.021 9.6 2.32 2.036
23 0 0 0 0 9 4.295 -5.305 5.616 -1.321 9.6 2.765 2.496
23 0 0 0 0 9 3.395 -6.205 5.616 -2.221 9.6 3.945 2.536
24 0 0 0 1 8 9 0 6.93 2.07 9 0.016 1.422
24 0 0 0 1 8 6.195 -2.805 6.93 -0.734999999999999 9 0.716 1.308
24 0 0 0 1 8 5.595 -3.405 6.93 -1.335 9 1.756 1.885
25 0 0 0 1 9 6.795 0 7.297 -0.502 6.795 0.105 1.559
25 0 0 0 1 9 9 2.205 7.297 1.703 6.795 1.095 0.83
25 0 0 0 1 9 9.6 2.805 7.297 2.303 6.795 1.725 1.804
25 0 0 0 1 9 4.395 -2.4 7.297 -2.902 6.795 4.436 1.872
25 0 0 0 1 9 6.695 -0.0999999999999996 7.297 -0.601999999999999 6.795 4.461 1.499
26 0 0 0 1 8 7.1 0 5.9065 1.1935 7.1 0.125 1.63
26 0 0 0 1 8 9.6 2.5 5.9065 3.6935 7.1 1.625 1.476
26 0 0 0 1 8 7.2 0.100000000000001 5.9065 1.2935 7.1 2.413 1.804
26 0 0 0 1 8 6.195 -0.904999999999999 5.9065 0.2885 7.1 3.393 1.439
26 0 0 0 1 8 5.595 -1.505 5.9065 -0.311500000000001 7.1 4.47 1.748
26 0 0 0 1 8 4.595 -2.505 5.9065 -1.3115 7.1 5.178 1.526
26 0 0 0 1 8 4.295 -2.805 5.9065 -1.6115 7.1 6.082 2.044
26 0 0 0 1 8 3.395 -3.705 5.9065 -2.5115 7.1 7.043 2.179
26 0 0 0 1 8 4.395 -2.705 5.9065 -1.5115 7.1 8.197 2.186
26 0 0 0 1 8 6.695 -0.404999999999999 5.9065 0.7885 7.1 9.092 4.035
27 1 0.46 1 0 8 9.6 0 7.665 1.935 9.6 1.91 1.892
27 1 1.064 1 0 8 7.2 -2.4 7.665 -0.465 9.6 2.514 1.279
27 1 2.256 1 0 8 6.195 -3.405 7.665 -1.47 9.6 3.706 2.224
28 0 0 0 0 10 8.8 0 6.0165 2.7835 8.8 0.966 1.553
28 0 0 0 0 10 8.5 -0.300000000000001 6.0165 2.4835 8.8 1.896 1.491
28 0 0 0 0 10 7.3 -1.5 6.0165 1.2835 8.8 2.461 2.261
28 0 0 0 0 10 6.595 -2.205 6.0165 0.5785 8.8 3.399 1.558
28 0 0 0 0 10 5.095 -3.705 6.0165 -0.9215 8.8 4.418 1.789
28 0 0 0 0 10 4.395 -4.405 6.0165 -1.6215 8.8 5.571 2.219
28 0 0 0 0 10 4.395 -4.405 6.0165 -1.6215 8.8 6.802 2.444
28 0 0 0 0 10 3.295 -5.505 6.0165 -2.7215 8.8 7.744 2.692
28 0 0 0 0 10 5.295 -3.505 6.0165 -0.7215 8.8 8.705 2.734
28 0 0 0 0 10 6.495 -2.305 6.0165 0.4785 8.8 9.705 2.742
29 0 0 1 0 10 8.8 0 5.81888888888889 2.98111111111111 8.8 1.3 1.828
29 0 0 1 0 10 7.3 -1.5 5.81888888888889 1.48111111111111 8.8 2.178 1.513
29 0 0 1 0 10 6.595 -2.205 5.81888888888889 0.776111111111111 8.8 3.021 2.155
29 0 0 1 0 10 5.095 -3.705 5.81888888888889 -0.723888888888889 8.8 4.078 2.052
29 0 0 1 0 10 4.395 -4.405 5.81888888888889 -1.42388888888889 8.8 5.001 1.889
29 0 0 1 0 10 4.395 -4.405 5.81888888888889 -1.42388888888889 8.8 6.381 2.238
29 0 0 1 0 10 3.295 -5.505 5.81888888888889 -2.52388888888889 8.8 7.4 2.302
29 0 0 1 0 10 5.295 -3.505 5.81888888888889 -0.523888888888889 8.8 8.419 2.251
29 0 0 1 0 10 7.2 -1.6 5.81888888888889 1.38111111111111 8.8 9.284 2.263
30 0 0 1 0 10 5.695 0 5.46166666666667 0.233333333333333 5.695 1.89 2.383
30 0 0 1 0 10 6.595 0.899999999999999 5.46166666666667 1.13333333333333 5.695 2.77 1.929
30 0 0 1 0 10 4.095 -1.6 5.46166666666667 -1.36666666666667 5.695 3.01 1.609
31 1 0 1 0 9 10.2 0 5.63857142857143 4.56142857142857 10.2 0.165 1.066
31 1 2.715 1 0 9 6.595 -3.605 5.63857142857143 0.956428571428571 10.2 2.88 2.417
31 1 3.811 1 0 9 5.095 -5.105 5.63857142857143 -0.543571428571429 10.2 3.976 1.972
31 1 5.272 1 0 9 4.095 -6.105 5.63857142857143 -1.54357142857143 10.2 5.437 1.545
31 1 6.292 1 0 9 4.195 -6.005 5.63857142857143 -1.44357142857143 10.2 6.457 1.883
31 1 7.437 1 0 9 4.095 -6.105 5.63857142857143 -1.54357142857143 10.2 7.602 2.166
31 1 8.148 1 0 9 5.195 -5.005 5.63857142857143 -0.443571428571429 10.2 8.313 1.906
32 0 0 0 0 8 9.7 0 7.46 2.24 9.7 0.962 1.903
32 0 0 0 0 8 10.2 0.5 7.46 2.74 9.7 1.642 1.982
32 1 0 0 0 8 10.2 0.5 7.46 2.74 9.7 2.564 2.362
32 1 1 0 0 8 7.3 -2.4 7.46 -0.16 9.7 3.564 2.192
32 1 2.038 0 0 8 5.695 -4.005 7.46 -1.765 9.7 4.603 2.512
32 1 3 0 0 8 6.595 -3.105 7.46 -0.865 9.7 5.564 2.554
32 1 4.715 0 0 8 4.095 -5.605 7.46 -3.365 9.7 7.279 2.295
32 1 6.677 0 0 8 5.895 -3.805 7.46 -1.565 9.7 9.241 1.906
33 0 0 0 0 10 5.595 0 5.98727272727273 -0.392272727272728 5.595 0.243 1.621
33 0 0 0 0 10 5.895 0.3 5.98727272727273 -0.0922727272727277 5.595 0.826 1.598
33 0 0 0 0 10 6.195 0.600000000000001 5.98727272727273 0.207727272727273 5.595 1.566 1.763
33 0 0 0 0 10 7.2 1.605 5.98727272727273 1.21272727272727 5.595 2.546 1.645
33 0 0 0 0 10 7.3 1.705 5.98727272727273 1.31272727272727 5.595 4.585 1.919
33 0 0 0 0 10 5.695 0.100000000000001 5.98727272727273 -0.292272727272727 5.595 5.462 2.042
33 0 0 0 0 10 6.595 1 5.98727272727273 0.607727272727272 5.595 6.385 1.972
33 0 0 0 0 10 6.9 1.305 5.98727272727273 0.912727272727273 5.595 7.385 2.086
33 0 0 0 0 10 5.195 -0.399999999999999 5.98727272727273 -0.792272727272727 5.595 8.885 2.295
33 0 0 0 0 10 4.095 -1.5 5.98727272727273 -1.89227272727273 5.595 10.385 2.816
33 0 0 0 0 10 5.195 -0.399999999999999 5.98727272727273 -0.792272727272727 5.595 11.385 2.263
34 1 0 0 0 9 10 0 5.684375 4.315625 10 0.457 1.604
34 1 0.64 0 0 9 7.3 -2.7 5.684375 1.615625 10 1.097 1.669
34 1 1.688 0 0 9 3.895 -6.105 5.684375 -1.789375 10 2.145 2.001
34 1 2.438 0 0 9 5.684375 -4.315625 5.684375 0 10 2.895 1.996
34 1 3.918 0 0 9 4.095 -5.905 5.684375 -1.589375 10 4.375 2.012
34 1 4.841 0 0 9 3.995 -6.005 5.684375 -1.689375 10 5.298 2.295
34 1 5.918 0 0 9 4.495 -5.505 5.684375 -1.189375 10 6.375 1.66
34 1 6.563 0 0 9 4.595 -5.405 5.684375 -1.089375 10 7.02 1.896
34 1 7.478 0 0 9 7.1 -2.9 5.684375 1.415625 10 7.935 2.04
35 0 0 0 0 11 9.4 0 8.44214285714286 0.957857142857144 9.4 2.048 1.932
35 0 0 0 0 11 8.6 -0.800000000000001 8.44214285714286 0.157857142857143 9.4 3.106 1.84
35 0 0 0 0 11 8 -1.4 8.44214285714286 -0.442142857142857 9.4 4.222 1.565
35 0 0 0 0 11 8.3 -1.1 8.44214285714286 -0.142142857142856 9.4 5.504 1.931
35 0 0 0 0 11 6.795 -2.605 8.44214285714286 -1.64714285714286 9.4 6.658 1.842
35 0 0 0 0 11 7.3 -2.1 8.44214285714286 -1.14214285714286 9.4 7.658 1.946
35 0 0 0 0 11 10.7 1.3 8.44214285714286 2.25785714285714 9.4 7.698 2.055
36 1 0 0 0 8 12.2 0 8.911875 3.288125 12.2 0.075 1.455
36 1 0.661 0 0 8 9.4 -2.8 8.911875 0.488125 12.2 0.736 1.418
36 1 1.264 0 0 8 8.6 -3.6 8.911875 -0.311875000000001 12.2 1.339 1.566
36 1 2.029 0 0 8 8 -4.2 8.911875 -0.911875 12.2 2.104 1.644
36 1 3.047 0 0 8 8.3 -3.9 8.911875 -0.611875 12.2 3.122 1.803
36 1 4.047 0 0 8 6.795 -5.405 8.911875 -2.116875 12.2 4.122 2.124
36 1 4.714 0 0 8 7.3 -4.9 8.911875 -1.611875 12.2 4.789 1.946
36 1 5.772 0 0 8 10.7 -1.5 8.911875 1.788125 12.2 5.847 2.165
37 0 0 1 0 9 17.4 0 12.5991666666667 4.80083333333333 17.4 0.12 1.532
37 0 0 1 0 9 17.1 -0.299999999999997 12.5991666666667 4.50083333333333 17.4 0.624 1.491
37 0 0 1 0 9 9.4 -8 12.5991666666667 -3.19916666666667 17.4 1.759 2.05
37 0 0 1 0 9 14.1 -3.3 12.5991666666667 1.50083333333333 17.4 2.119 2.089
37 0 0 1 0 9 10.8 -6.6 12.5991666666667 -1.79916666666667 17.4 3.204 1.697
37 0 0 1 0 9 6.795 -10.605 12.5991666666667 -5.80416666666667 17.4 3.324 1.555
38 1 0.525 1 0 8 10.7 0 10.7 0 10.7 0.525 1.272
38 1 1.926 1 0 8 10.7 0 10.7 0 10.7 1.926 1.613
39 0 0 0 0 8 7.3 0 6.437 0.863 7.3 4.303 1.972
39 0 0 0 0 8 6.295 -1.005 6.437 -0.142 7.3 5.399 2.25
39 0 0 0 0 8 5.295 -2.005 6.437 -1.142 7.3 5.742 2.237
39 0 0 0 0 8 5.795 -1.505 6.437 -0.642 7.3 6.838 2.398
39 0 0 0 0 8 7.5 0.2 6.437 1.063 7.3 7.742 2.358
40 0 0 0 0 8 11.4 0 7.665 3.735 11.4 0.195 1.491
40 0 0 0 0 8 9.2 -2.2 7.665 1.535 11.4 0.676 1.856
40 0 0 0 0 8 7.4 -4 7.665 -0.265 11.4 1.177 2.512
40 0 0 0 0 8 8.8 -2.6 7.665 1.135 11.4 1.907 1.389
40 0 0 0 0 8 7.3 -4.1 7.665 -0.365 11.4 2.467 1.749
40 0 0 0 0 8 6.295 -5.105 7.665 -1.37 11.4 3.067 2.295
40 0 0 0 0 8 5.295 -6.105 7.665 -2.37 11.4 3.142 2.507
40 0 0 0 0 8 5.795 -5.605 7.665 -1.87 11.4 3.742 2.398
40 0 0 0 0 8 7.5 -3.9 7.665 -0.165 11.4 3.962 2.525
41 0 0 0 0 8 6.437 0 6.437 0 6.437 0.215 1.919
41 0 0 0 0 8 6.437 0 6.437 0 6.437 0.245 1.418
41 0 0 0 0 8 6.437 0 6.437 0 6.437 0.263 1.418
41 0 0 0 0 8 7.3 0.863 6.437 0.863 6.437 1.283 1.278
41 0 0 0 0 8 6.295 -0.142 6.437 -0.142 6.437 2.745 1.707
